id,line,block,day,sex,wing,leg,pupa
028-A-2-F-2666,28,13,2,F,13.87386814,13.71211918,14.24784952
028-A-2-F-2667,28,13,2,F,14.23486542,,14.7235438
028-A-2-F-2668,28,13,2,F,14.11388031,,14.65355534
028-A-2-F-2670,28,13,2,F,14.10243459,13.77282364,14.6226986
028-A-2-F-2671,28,13,2,F,14.0607044,13.54547299,14.53152202
028-A-2-F-2672,28,13,2,F,13.86236838,13.44687987,14.41540312
028-A-2-F-2675,28,13,2,F,13.97449525,13.63189348,14.50529912
028-A-2-F-2677,28,13,2,F,14.22815847,,14.70649238
028-A-2-M-2620,28,13,2,M,14.08912743,13.86705267,14.67024784
028-A-2-M-2624,28,13,2,M,13.83875334,13.51093426,14.42215534
028-A-2-M-2625,28,13,2,M,13.74631931,13.50124926,14.38997613
028-A-2-M-2627,28,13,2,M,13.8228843,13.69227585,14.51133251
028-A-2-M-2629,28,13,2,M,13.70313203,13.44170071,14.09850073
028-A-2-M-2630,28,13,2,M,13.73481837,13.58067608,14.32760052
028-A-2-M-2631,28,13,2,M,13.99945164,13.76438032,
028-A-2-M-2632,28,13,2,M,13.67199001,13.57922956,14.392967
028-A-2-M-2635,28,13,2,M,13.78817266,13.57087515,14.31851109
028-A-2-M-2637,28,13,2,M,14.0614194,,14.55137911
028-A-2-M-2639,28,13,2,M,13.97603375,13.74125976,14.5388839
028-A-2-M-2640,28,13,2,M,13.97761495,13.75253583,14.48851855
028-A-2-M-2646,28,13,2,M,13.80406865,13.57625764,14.36596619
028-A-2-M-2653,28,13,2,M,13.86271947,13.68001534,
028-A-2-M-2655,28,13,2,M,13.8962893,13.67485854,14.47475095
028-A-2-M-2660,28,13,2,M,14.0334912,13.81269498,14.65242005
028-A-2-M-2661,28,13,2,M,13.83162994,13.59456745,14.37318783
028-A-2-M-2662,28,13,2,M,14.00173781,,14.58690784
028-A-2-M-2664,28,13,2,M,14.01726458,13.83232369,14.57202967
028-A-2-M-2665,28,13,2,M,14.01607143,13.79893123,14.57590177
028-A-2-M-2669,28,13,2,M,13.83449324,13.61487428,14.28432838
028-A-2-M-2673,28,13,2,M,13.93844917,13.660126,14.56748182
028-A-2-M-2674,28,13,2,M,13.98655712,13.702347,
028-A-2-M-2676,28,13,2,M,13.95106278,13.70470542,14.52830676
028-B-0-F-2366,28,13,0,F,14.33831238,13.93605568,14.74122425
028-B-0-F-2367,28,13,0,F,14.14219721,13.91618373,14.69503634
028-B-0-F-2368,28,13,0,F,14.28551544,13.90099725,14.8040149
028-B-0-F-2369,28,13,0,F,14.36069355,14.00824979,14.75377825
028-B-0-F-2370,28,13,0,F,14.26657471,13.86413076,14.74094855
028-B-0-F-2371,28,13,0,F,14.09612798,13.65533474,14.49743603
028-B-0-F-2374,28,13,0,F,14.32775198,13.98322939,14.80085893
028-B-0-F-2378,28,13,0,F,14.0730022,13.67937703,14.52759351
028-B-0-F-2379,28,13,0,F,14.12823299,13.76112003,14.54762015
028-B-0-F-2619,28,13,0,F,14.24265627,13.839838,14.60420596
028-B-0-M-2365,28,13,0,M,14.22072897,13.95078299,14.74403204
028-B-0-M-2372,28,13,0,M,14.14907787,13.68334249,14.50944752
028-B-0-M-2373,28,13,0,M,14.2378826,14.04348892,14.79042401
028-B-0-M-2375,28,13,0,M,14.14357973,13.86756912,14.62894483
028-B-0-M-2376,28,13,0,M,14.12786939,13.89458265,14.66254928
028-B-0-M-2377,28,13,0,M,14.14405142,13.88767098,14.67491836
028-B-0-M-2380,28,13,0,M,14.1052318,13.88182878,14.59282052
028-B-1-F-2225,28,10,1,F,14.16461834,13.89351155,
028-B-1-F-2226,28,10,1,F,14.29774533,13.95624668,
028-B-1-F-2228,28,10,1,F,14.06421113,13.73730611,14.43517122
028-B-1-F-2229,28,10,1,F,14.22979863,13.98233537,14.71483574
028-B-1-F-2232,28,10,1,F,14.1588591,13.82993839,14.62698373
028-B-1-F-2237,28,10,1,F,14.29234952,14.13130871,14.92582594
028-B-1-F-2239,28,10,1,F,14.39978495,14.10083819,14.82266206
028-B-1-F-2241,28,10,1,F,14.4336723,14.12694888,14.91864939
028-B-1-F-2242,28,10,1,F,14.35707933,14.01609153,14.81571432
028-B-1-F-2243,28,10,1,F,14.41597376,14.16042839,14.90715567
028-B-1-F-2244,28,10,1,F,14.20475211,13.96991777,14.70114068
028-B-1-M-2227,28,10,1,M,14.0049575,13.59736688,14.49549778
028-B-1-M-2230,28,10,1,M,13.88055645,13.58688159,14.37725772
028-B-1-M-2231,28,10,1,M,13.88451503,13.62987861,14.42174709
028-B-1-M-2238,28,10,1,M,14.27908167,14.08287757,14.80397052
028-B-1-M-2240,28,10,1,M,14.14135942,13.92794795,14.6482492
028-B-1-M-2245,28,10,1,M,,14.10797682,14.77865834
028-B-1-M-2246,28,10,1,M,14.23597265,14.04311235,14.78519683
028-B-1-M-2247,28,10,1,M,14.08324576,13.72219194,14.56601876
031-A-0-F-001,31,8,0,F,14.05268482,13.73635918,14.51889404
031-A-0-F-002,31,8,0,F,14.13134413,13.80156002,14.55235247
031-A-0-F-003,31,8,0,F,14.18825962,13.90936933,14.71626891
031-A-0-F-004,31,8,0,F,14.26120677,13.9480053,14.71376125
031-A-0-F-005,31,8,0,F,14.13767521,13.88655177,14.72768887
031-A-0-F-007,31,8,0,F,14.23087781,13.88780794,14.69699266
031-A-0-F-008,31,8,0,F,13.93961491,13.70094607,14.46501652
031-A-0-F-009,31,8,0,F,14.28433286,13.86510065,14.73396395
031-A-0-F-010,31,8,0,F,14.20903466,13.86219933,14.70790451
031-A-0-M-011,31,8,0,M,13.94057723,13.82641478,14.47722217
031-A-0-M-012,31,8,0,M,14.00034479,13.80914263,14.51616276
031-A-0-M-015,31,8,0,M,13.93235716,13.72105416,14.48884149
031-A-0-M-016,31,8,0,M,13.9958251,13.86688309,14.53681287
031-A-0-M-017,31,8,0,M,13.98340606,13.7080074,14.51526871
031-A-0-M-018,31,8,0,M,13.92882317,13.8869976,14.52033343
031-A-0-M-019,31,8,0,M,14.00400635,13.647314,14.48506528
031-A-0-M-020,31,8,0,M,13.91308998,13.70580436,14.33279666
031-A-1-F-021,31,8,1,F,13.90127532,13.55078424,14.32035093
031-A-1-F-022,31,8,1,F,13.93090764,13.65729124,14.41503423
031-A-1-F-023,31,8,1,F,13.98741471,13.77375407,14.48761505
031-A-1-F-024,31,8,1,F,13.94171316,13.59994656,14.40157061
031-A-1-F-025,31,8,1,F,14.15742368,13.92306597,14.55840481
031-A-1-F-026,31,8,1,F,14.25407189,13.904348,14.65689068
031-A-1-F-027,31,8,1,F,14.14358981,13.82575627,14.63463893
031-A-1-F-028,31,8,1,F,14.07977993,13.6877583,14.45873482
031-A-1-F-029,31,8,1,F,14.11255789,13.76882304,14.5925616
031-A-1-M-032,31,8,1,M,13.85095492,13.54032088,14.40020949
031-A-1-M-033,31,8,1,M,13.89850981,13.61770109,14.41059838
031-A-1-M-035,31,8,1,M,13.82968167,13.57150973,14.39855392
031-A-1-M-037,31,8,1,M,13.96956638,13.76530813,14.53456977
031-A-1-M-038,31,8,1,M,13.95019354,13.81288884,14.46174861
031-A-1-M-039,31,8,1,M,13.8963843,13.6522126,14.48747772
031-A-2-F-041,31,8,2,F,13.73399623,13.23272359,14.16693215
031-A-2-F-042,31,8,2,F,13.67325263,13.2487917,14.09867799
031-A-2-F-043,31,8,2,F,13.71596643,,13.91232854
031-A-2-F-044,31,8,2,F,13.70767576,13.23429011,14.1356377
031-A-2-F-045,31,8,2,F,13.93095219,13.48329773,14.30173769
031-A-2-M-047,31,8,2,M,13.7381148,13.43511235,14.22982561
031-A-2-M-049,31,8,2,M,13.62268996,13.3568724,14.18750646
031-A-2-M-050,31,8,2,M,13.81172972,13.44320511,14.26650708
031-B-0-F-051,31,8,0,F,14.26181942,13.90225971,14.6901881
031-B-0-F-052,31,8,0,F,14.25536292,13.98349053,14.7929709
031-B-0-F-053,31,8,0,F,14.24982418,13.95251686,14.72634944
031-B-0-F-054,31,8,0,F,14.29044016,14.00236191,14.76576012
031-B-0-F-055,31,8,0,F,14.13648692,13.84256672,14.61031832
031-B-0-F-056,31,8,0,F,14.17076599,13.83657524,14.65167609
031-B-0-F-057,31,8,0,F,14.21263834,13.94505879,14.70007974
031-B-0-F-058,31,8,0,F,14.26169013,13.96563088,14.66299319
031-B-0-F-059,31,8,0,F,14.11961971,13.77128558,14.55071044
031-B-0-F-060,31,8,0,F,14.20959111,13.8810702,14.67176617
031-B-0-F-061,31,8,0,F,14.09805898,13.7351395,14.41377553
031-B-0-M-062,31,8,0,M,13.76797934,13.49501765,14.24042465
031-B-0-M-063,31,8,0,M,14.06186191,13.81854426,14.54822515
031-B-0-M-064,31,8,0,M,13.96824538,13.75241983,14.50814359
031-B-0-M-065,31,8,0,M,13.80937668,13.5674002,14.37578361
031-B-0-M-066,31,8,0,M,14.03017345,13.8409797,14.65059268
031-B-0-M-067,31,8,0,M,14.02136959,13.83223841,14.5539788
031-B-0-M-068,31,8,0,M,14.05062062,13.85016656,14.60221668
031-B-0-M-069,31,8,0,M,14.03141356,13.85517071,14.60055522
031-B-0-M-070,31,8,0,M,14.15411694,13.91194961,14.68498777
031-B-0-M-071,31,8,0,M,13.96646958,13.78706442,14.50233683
031-B-0-M-072,31,8,0,M,14.07711992,13.88778865,14.52507799
031-B-1-F-073,31,8,1,F,14.02863286,13.65616141,14.36577696
031-B-1-F-074,31,8,1,F,14.02796599,13.73686619,14.30158068
031-B-1-F-075,31,8,1,F,14.06576643,13.66305992,14.45838229
031-B-1-F-076,31,8,1,F,14.06214639,13.76505463,14.48084082
031-B-1-F-078,31,8,1,F,13.94500958,13.60294223,14.36099037
031-B-1-F-079,31,8,1,F,14.16708321,13.84815863,14.53574662
031-B-1-F-080,31,8,1,F,14.28989458,13.92967527,14.56919025
031-B-1-F-081,31,8,1,F,13.82258845,13.46775879,14.31536198
031-B-1-F-082,31,8,1,F,13.61677677,13.25335603,14.05072674
031-B-1-M-083,31,8,1,M,13.58927887,13.31621053,14.16234159
031-B-1-M-084,31,8,1,M,13.79861472,13.55123554,14.31235911
031-B-1-M-085,31,8,1,M,13.95570806,13.74258919,14.48192877
031-B-1-M-086,31,8,1,M,13.99751957,13.79186715,14.47246331
031-B-1-M-087,31,8,1,M,13.94146545,13.72993896,14.43089785
031-B-1-M-088,31,8,1,M,13.78489247,13.54240987,14.31125455
031-B-1-M-089,31,8,1,M,13.7474074,13.50098338,14.28224859
031-B-1-M-090,31,8,1,M,13.95557767,13.72921679,14.45990425
031-B-1-M-091,31,8,1,M,13.8949029,13.60834059,14.37838313
031-B-1-M-092,31,8,1,M,13.8895321,13.65594957,14.37053293
031-B-2-F-093,31,8,2,F,13.53752492,13.21322875,14.05078863
031-B-2-F-095,31,8,2,F,13.46718764,13.07733321,
031-B-2-F-096,31,8,2,F,13.77675788,13.34350404,14.22733693
031-B-2-M-098,31,8,2,M,13.51168975,13.2090881,14.04658002
031-B-2-M-099,31,8,2,M,13.67268133,13.43404433,14.26762534
031-B-2-M-100,31,8,2,M,13.44101709,13.16905316,
032-A-0-F-001,32,8,0,F,13.93419186,13.71096617,14.63035776
032-A-0-F-002,32,8,0,F,14.24952231,13.89751611,14.65721516
032-A-0-F-003,32,8,0,F,14.11974808,13.8845646,14.47246833
032-A-0-F-004,32,8,0,F,14.14881707,13.8929248,14.50490751
032-A-0-F-005,32,8,0,F,14.14784639,13.83585869,14.48390749
032-A-0-F-006,32,8,0,F,14.33765528,14.12598845,14.61795819
032-A-0-F-007,32,8,0,F,14.22118764,13.88843477,14.51126663
032-A-0-F-008,32,8,0,F,14.17825743,13.84787527,14.5468888
032-A-0-F-009,32,8,0,F,14.19759376,13.97747202,14.62916057
032-A-0-F-010,32,8,0,F,14.10675303,13.96450992,
032-A-0-M-026,32,8,0,M,13.84172202,13.43497519,14.42951837
032-A-0-M-027,32,8,0,M,13.88968903,13.77953045,14.45816054
032-A-0-M-028,32,8,0,M,13.90773963,13.74523192,14.48742719
032-A-0-M-029,32,8,0,M,13.99104832,13.84350965,14.57870846
032-A-0-M-030,32,8,0,M,14.03348155,13.81140535,14.5222194
032-A-0-M-031,32,8,0,M,13.87555901,13.95461679,14.34353055
032-A-0-M-032,32,8,0,M,13.76119069,13.70378523,14.35870633
032-A-0-M-033,32,8,0,M,13.89577539,13.74796075,14.40361352
032-A-0-M-034,32,8,0,M,13.97559077,13.79532423,14.61655471
032-A-0-M-035,32,8,0,M,13.90224773,14.00892351,14.39409694
032-A-1-F-011,32,8,1,F,14.05128046,13.88047398,14.62413857
032-A-1-F-012,32,8,1,F,14.06768151,13.67255207,14.41637836
032-A-1-F-013,32,8,1,F,13.84263144,13.69491301,14.27555392
032-A-1-F-014,32,8,1,F,14.08632288,13.70272728,14.6008828
032-A-1-F-015,32,8,1,F,14.02451867,,14.44095006
032-A-1-F-016,32,8,1,F,14.05275344,13.69675351,14.41282569
032-A-1-F-017,32,8,1,F,14.22711545,13.88314205,14.6424664
032-A-1-F-018,32,8,1,F,14.16288529,13.86098367,14.57792662
032-A-1-F-019,32,8,1,F,14.12363035,,14.47588669
032-A-1-F-020,32,8,1,F,13.89689052,13.39892753,14.32063142
032-A-1-F-021,32,8,1,F,14.09226388,13.55634917,14.56041864
032-A-1-F-022,32,8,1,F,14.1667405,13.6984036,14.5746443
032-A-1-M-036,32,8,1,M,13.88682048,13.72554491,14.49403009
032-A-1-M-037,32,8,1,M,13.72099524,13.69875177,14.27204444
032-A-1-M-038,32,8,1,M,13.90017978,13.63220104,14.45805412
032-A-1-M-039,32,8,1,M,14.02000041,13.65722067,14.48021925
032-A-1-M-040,32,8,1,M,13.98761341,13.70191965,14.4130563
032-A-1-M-041,32,8,1,M,13.95151938,13.70272728,14.46074139
032-A-1-M-042,32,8,1,M,13.75707402,13.55186519,14.28416558
032-A-1-M-043,32,8,1,M,14.00190713,13.85540403,14.55955369
032-A-1-M-044,32,8,1,M,13.76564593,13.59394105,14.35724868
032-A-1-M-045,32,8,1,M,13.55247076,13.51366291,14.07523542
032-A-1-M-046,32,8,1,M,13.88268591,13.55720116,14.46638085
032-A-1-M-047,32,8,1,M,13.96909736,13.59989064,14.45885954
032-A-1-M-048,32,8,1,M,13.66980085,13.69229479,14.27589142
032-A-2-F-023,32,8,2,F,13.82087514,13.73734417,14.19529413
032-A-2-F-024,32,8,2,F,13.61573508,13.57666785,13.96057069
032-A-2-F-025,32,8,2,F,13.59725865,13.33860883,14.09864602
032-A-2-M-049,32,8,2,M,13.50784535,13.39753561,14.07648308
032-A-2-M-050,32,8,2,M,13.79004217,13.39721022,14.16978784
032-B-0-F-051,32,8,0,F,14.18668024,13.8379502,14.52209463
032-B-0-F-052,32,8,0,F,13.81273712,13.61908917,14.32399213
032-B-0-F-053,32,8,0,F,14.15693977,13.79711744,14.48728325
032-B-0-F-054,32,8,0,F,14.11874137,13.77866096,14.49148973
032-B-0-F-055,32,8,0,F,14.23157001,13.92867572,14.60073782
032-B-0-F-056,32,8,0,F,14.09095733,13.76990267,14.52482874
032-B-0-F-057,32,8,0,F,13.88349719,13.5794562,
032-B-0-F-058,32,8,0,F,14.0549321,13.81739967,14.53514227
032-B-0-F-059,32,8,0,F,14.16943111,13.82497015,14.56828889
032-B-0-F-060,32,8,0,F,13.98050791,13.54712917,14.32399647
032-B-0-F-061,32,8,0,F,14.07005742,13.77133097,14.41659627
032-B-0-F-062,32,8,0,F,14.20709173,13.84339921,14.57604026
032-B-0-F-063,32,8,0,F,14.12136157,13.81334939,14.45352106
032-B-0-F-064,32,8,0,F,14.08722253,13.83246648,14.64834364
032-B-0-F-065,32,8,0,F,14.26922854,13.914439,14.45086406
032-B-0-M-076,32,8,0,M,13.85196302,13.56864352,14.24899786
032-B-0-M-077,32,8,0,M,13.8868689,13.64094955,14.33955916
032-B-0-M-078,32,8,0,M,13.97895761,13.78767718,14.30092054
032-B-0-M-079,32,8,0,M,13.93890184,13.72182078,14.30771964
032-B-0-M-080,32,8,0,M,13.85579897,13.75658414,14.35048297
032-B-0-M-081,32,8,0,M,13.81755547,13.57433189,14.28592781
032-B-0-M-082,32,8,0,M,14.00859647,13.68648514,14.46489847
032-B-0-M-083,32,8,0,M,13.81350876,13.67249793,14.28015512
032-B-0-M-084,32,8,0,M,13.85686745,13.60981144,14.25915804
032-B-0-M-085,32,8,0,M,13.69222094,13.48612138,14.18599308
032-B-0-M-086,32,8,0,M,13.91521561,13.73503956,14.41064816
032-B-0-M-087,32,8,0,M,13.84159147,13.79757074,14.30990378
032-B-0-M-088,32,8,0,M,13.79210876,13.54295521,14.32615406
032-B-1-F-066,32,8,1,F,13.68146315,13.34013925,13.95654979
032-B-1-F-067,32,8,1,F,13.87869097,13.57220802,14.17770197
032-B-1-F-068,32,8,1,F,13.64533,13.39622314,14.0605199
032-B-1-F-069,32,8,1,F,13.78637717,13.53295086,14.1886487
032-B-1-F-070,32,8,1,F,13.83020506,,14.30395349
032-B-1-F-071,32,8,1,F,13.67644836,13.40776274,14.15941059
032-B-1-F-072,32,8,1,F,13.95705265,13.64121251,14.32979015
032-B-1-F-073,32,8,1,F,13.81594946,13.56350614,14.24943341
032-B-1-M-089,32,8,1,M,13.31802868,13.31917852,14.07021238
032-B-1-M-090,32,8,1,M,13.99692253,13.81026529,14.50392419
032-B-1-M-091,32,8,1,M,13.86862564,13.64845384,
032-B-1-M-092,32,8,1,M,13.92713243,13.43325008,14.32324
032-B-1-M-093,32,8,1,M,13.74320822,13.61655618,14.17088248
032-B-1-M-094,32,8,1,M,13.7731503,13.52935464,14.19914705
032-B-1-M-095,32,8,1,M,13.56764261,13.3684408,13.99235045
032-B-1-M-096,32,8,1,M,13.92579175,13.75415271,
032-B-1-M-097,32,8,1,M,13.54716408,13.49089313,14.1657639
032-B-1-M-098,32,8,1,M,13.52097371,13.32701289,14.12031242
032-B-2-F-074,32,8,2,F,13.68087559,13.40732986,14.06206279
032-B-2-F-075,32,8,2,F,13.61314869,13.26747011,13.94034719
032-B-2-M-099,32,8,2,M,13.5159463,13.33506516,14.21358728
038-A-0-F-6835,38,11,0,F,14.2927188,13.88131019,14.63419102
038-A-0-F-6836,38,11,0,F,14.35220215,13.88712303,14.70315422
038-A-0-F-6838,38,11,0,F,14.28243132,13.81298036,14.31003988
038-A-0-F-6839,38,11,0,F,14.24459518,13.64341546,14.59929861
038-A-0-F-6841,38,11,0,F,14.30498894,13.77561426,
038-A-0-F-6844,38,11,0,F,14.24238615,13.73101767,14.54392788
038-A-0-F-6848,38,11,0,F,14.31231798,13.82508162,14.64197196
038-A-0-F-6850,38,11,0,F,14.33399121,13.89843542,14.64760389
038-A-0-F-6851,38,11,0,F,14.3401663,13.90892083,14.64999253
038-A-0-F-6855,38,11,0,F,14.32531646,13.87903689,14.71965781
038-A-0-F-6856,38,11,0,F,14.21422292,13.84140026,14.54472888
038-A-0-F-6858,38,11,0,F,14.32678868,13.74657755,14.64280356
038-A-0-F-6859,38,11,0,F,14.35384609,13.72879514,
038-A-0-F-6860,38,11,0,F,14.25428213,13.75949643,14.58901387
038-A-0-M-6837,38,11,0,M,14.13500157,13.70099669,14.52320674
038-A-0-M-6840,38,11,0,M,14.00936206,13.57652113,14.50389855
038-A-0-M-6842,38,11,0,M,14.06673143,13.69280565,14.5497913
038-A-0-M-6843,38,11,0,M,14.02381252,13.72902885,14.43545347
038-A-0-M-6845,38,11,0,M,14.06391164,13.67409538,14.47315978
038-A-0-M-6846,38,11,0,M,13.87303107,13.70691495,14.26047394
038-A-0-M-6847,38,11,0,M,14.03799229,13.68184586,14.46281321
038-A-0-M-6849,38,11,0,M,14.10151247,,14.56218091
038-A-0-M-6852,38,11,0,M,14.18676993,13.8343337,14.63348483
038-A-0-M-6853,38,11,0,M,14.04256724,13.78919377,14.46748033
038-A-0-M-6854,38,11,0,M,14.07298365,13.6413142,14.55785035
038-A-0-M-6857,38,11,0,M,14.10704146,13.73593716,14.52421236
038-A-1-F-7157,38,11,1,F,13.99448652,13.74402469,14.06953452
038-A-1-F-7158,38,11,1,F,14.15282387,13.65888984,14.46844947
038-A-1-F-7160,38,11,1,F,14.20605626,13.78497869,
038-A-1-F-7161,38,11,1,F,14.2121838,13.73191499,14.55646329
038-A-1-F-7163,38,11,1,F,13.90983753,13.54754037,14.27112906
038-A-1-F-7164,38,11,1,F,14.12113691,13.72522438,14.45372789
038-A-1-M-7159,38,11,1,M,13.85697778,13.65284293,14.30191127
038-A-1-M-7162,38,11,1,M,13.99622165,13.73295886,14.44696167
038-A-1-M-7165,38,11,1,M,14.0687386,13.81252393,14.52128171
038-A-1-M-7166,38,11,1,M,14.06536147,13.77401934,14.49001395
038-A-1-M-7167,38,11,1,M,14.01711418,13.6867328,14.47088561
038-A-1-M-7168,38,11,1,M,13.88510378,13.63821968,14.29135622
038-A-1-M-7169,38,11,1,M,13.9679097,13.67478151,14.35547558
038-A-1-M-7170,38,11,1,M,13.85082461,13.54279683,14.30812334
038-B-0-F-6301,38,11,0,F,14.01808644,13.55924486,14.43219616
038-B-0-F-6302,38,11,0,F,14.0325137,,14.04555044
038-B-0-F-6304,38,11,0,F,14.34846962,13.90237078,14.44413093
038-B-0-F-6305,38,11,0,F,14.26910593,13.82401445,14.57651027
038-B-0-F-6307,38,11,0,F,14.20420177,13.57451284,14.4647841
038-B-0-F-6785,38,11,0,F,14.29547999,13.84777687,14.63500811
038-B-0-F-6786,38,11,0,F,14.0007919,,14.08929296
038-B-0-F-6787,38,11,0,F,14.18497674,13.69048722,14.06228549
038-B-0-F-6788,38,11,0,F,14.06141706,13.55921417,14.37978637
038-B-0-F-6794,38,11,0,F,14.43275785,13.9320729,14.34972877
038-B-0-F-6797,38,11,0,F,14.24539247,13.74525885,
038-B-0-F-6798,38,11,0,F,14.09522119,13.66363095,14.37154354
038-B-0-F-6800,38,11,0,F,14.34710246,13.88037524,14.65477013
038-B-0-F-6801,38,11,0,F,14.13321346,13.66651945,14.4679197
038-B-0-F-6805,38,11,0,F,14.33232084,13.88086503,14.53971858
038-B-0-F-6807,38,11,0,F,14.23866168,13.81292168,14.6478864
038-B-0-F-6810,38,11,0,F,14.25685362,13.83975897,14.54731482
038-B-0-F-6811,38,11,0,F,14.20471823,13.77064855,14.43677428
038-B-0-F-6812,38,11,0,F,14.28685641,13.80914263,14.36298055
038-B-0-F-6813,38,11,0,F,14.31319623,13.81265312,14.5891652
038-B-0-F-6818,38,11,0,F,14.27915338,13.87962773,14.56013243
038-B-0-F-6819,38,11,0,F,14.27762502,13.86063759,14.56593348
038-B-0-M-6303,38,11,0,M,14.09325592,13.73575588,14.47658383
038-B-0-M-6306,38,11,0,M,14.12697849,13.81684811,14.46916005
038-B-0-M-6308,38,11,0,M,14.20090152,13.94505317,14.64906219
038-B-0-M-6789,38,11,0,M,14.08545449,13.73218253,14.47089952
038-B-0-M-6790,38,11,0,M,14.1004594,13.78500631,
038-B-0-M-6791,38,11,0,M,14.05482112,13.8201372,14.44496958
038-B-0-M-6792,38,11,0,M,13.97478353,13.6936378,14.378144
038-B-0-M-6793,38,11,0,M,14.09599126,13.77271882,14.25918611
038-B-0-M-6795,38,11,0,M,14.17454422,13.87471942,14.14828865
038-B-0-M-6796,38,11,0,M,14.15332546,13.83050024,14.57121699
038-B-0-M-6799,38,11,0,M,13.91926679,13.57101189,14.38922614
038-B-0-M-6802,38,11,0,M,14.13301839,13.75746431,14.49818519
038-B-0-M-6803,38,11,0,M,14.11203542,13.73539328,14.49344544
038-B-0-M-6804,38,11,0,M,14.12354658,13.84098167,14.51752001
038-B-0-M-6806,38,11,0,M,13.96148274,13.73346945,14.37714048
038-B-0-M-6808,38,11,0,M,13.99889988,13.67745939,
038-B-0-M-6809,38,11,0,M,14.0662078,13.80621278,14.30780424
038-B-0-M-6815,38,11,0,M,14.11683589,13.72556311,14.52369154
038-B-0-M-6816,38,11,0,M,14.07040081,13.86926759,14.47578859
038-B-0-M-6817,38,11,0,M,14.19421887,13.85434115,14.59162656
038-B-0-M-6820,38,11,0,M,14.19352978,13.88332766,14.17542194
038-B-0-M-6821,38,11,0,M,14.17247146,13.88492974,14.53793887
038-B-2-F-6254,38,11,2,F,13.75142665,,14.12731815
038-B-2-F-6256,38,11,2,F,13.93652924,13.50062805,
038-B-2-F-6258,38,11,2,F,14.16121646,13.62787775,14.16536193
038-B-2-F-6259,38,11,2,F,14.03901085,13.64055886,14.50562904
038-B-2-F-6263,38,11,2,F,14.06465085,13.6496102,14.39105752
038-B-2-F-6264,38,11,2,F,14.24659143,13.79798984,14.51801753
038-B-2-F-6265,38,11,2,F,14.079568,13.58513639,14.43207331
038-B-2-F-6268,38,11,2,F,13.8539935,13.38417791,14.26443859
038-B-2-F-6271,38,11,2,F,14.10660131,13.47489407,14.1052874
038-B-2-F-6275,38,11,2,F,13.96694326,13.47379014,14.2802176
038-B-2-F-6276,38,11,2,F,14.08682694,13.63978315,14.2725203
038-B-2-F-6280,38,11,2,F,14.18076251,13.72416139,14.43920621
038-B-2-F-6281,38,11,2,F,13.9864307,13.47856461,
038-B-2-F-6285,38,11,2,F,14.04656434,13.712661,14.32741839
038-B-2-F-6286,38,11,2,F,13.99791294,13.51569998,
038-B-2-F-6287,38,11,2,F,13.91860581,13.48962122,13.8413467
038-B-2-F-6290,38,11,2,F,14.01115793,13.70939306,14.25872639
038-B-2-F-6292,38,11,2,F,14.12479584,13.67011625,14.38356388
038-B-2-F-6294,38,11,2,F,14.11498013,13.7854652,14.46891628
038-B-2-F-6297,38,11,2,F,14.21384698,13.77252491,14.48544079
038-B-2-F-6299,38,11,2,F,14.1758709,13.76653374,14.15452266
038-B-2-F-6300,38,11,2,F,14.01672583,13.60241211,14.28867389
038-B-2-F-6861,38,11,2,F,14.12225601,13.72741994,14.4757894
038-B-2-F-6864,38,11,2,F,14.09237837,13.63446604,14.3669782
038-B-2-F-6865,38,11,2,F,13.95625115,13.59276858,14.26277822
038-B-2-F-6869,38,11,2,F,14.1376897,,14.47503596
038-B-2-F-6870,38,11,2,F,14.14258953,13.67912396,14.44792131
038-B-2-F-6871,38,11,2,F,14.14949828,13.7814579,14.48812637
038-B-2-F-6872,38,11,2,F,14.22303421,13.79091393,14.61023956
038-B-2-F-6873,38,11,2,F,13.95075448,13.5788712,
038-B-2-F-6875,38,11,2,F,,13.54842606,14.42687958
038-B-2-F-6876,38,11,2,F,14.13844804,,14.4598641
038-B-2-F-6879,38,11,2,F,13.95807379,,
038-B-2-F-6880,38,11,2,F,13.9708668,13.5308153,
038-B-2-F-6882,38,11,2,F,13.98875101,,14.37444298
