"","id","line","block","day","sex","wing","leg","pupa","group","pupa_noblock"
"10728","714-B-0-F-062","L714","B6","D0","F",14.24249251,13.87292452,14.65959466,"L714_F_D0",0.262456759082795
"10729","714-B-0-F-063","L714","B6","D0","F",14.23387149,13.85074241,14.66865847,"L714_F_D0",0.271520569082796
"10730","714-B-0-F-064","L714","B6","D0","F",14.28521414,13.81969817,14.68856572,"L714_F_D0",0.291427819082795
"10731","714-B-0-F-065","L714","B6","D0","F",14.34481794,13.97026395,14.77260705,"L714_F_D0",0.375469149082795
"10732","714-B-0-F-066","L714","B6","D0","F",14.09777624,13.87321601,14.59365968,"L714_F_D0",0.196521779082796
"10733","714-B-0-F-067","L714","B6","D0","F",14.40688356,13.97160923,14.77684383,"L714_F_D0",0.379705929082796
"10734","714-B-0-F-068","L714","B6","D0","F",14.30813514,13.85952859,14.6203661,"L714_F_D0",0.223228199082796
"10735","714-B-0-F-070","L714","B6","D0","F",14.0707371,13.7179444,14.46461639,"L714_F_D0",0.0674784890827953
"10736","714-B-0-F-071","L714","B6","D0","F",14.23686608,13.87348803,14.6059947,"L714_F_D0",0.208856799082796
"10737","714-B-0-F-072","L714","B6","D0","F",14.16773803,13.86606227,14.58728911,"L714_F_D0",0.190151209082796
"10738","714-B-0-M-050","L714","B6","D0","M",14.14912299,13.91431147,14.58645332,"L714_M_D0",0.189315419082796
"10739","714-B-0-M-051","L714","B6","D0","M",14.09621937,13.71924429,14.51234268,"L714_M_D0",0.115204779082795
"10740","714-B-0-M-052","L714","B6","D0","M",14.01525856,13.63789993,14.38181872,"L714_M_D0",-0.0153191809172044
"10741","714-B-0-M-053","L714","B6","D0","M",14.05176301,13.73331149,14.42708059,"L714_M_D0",0.0299426890827947
"10742","714-B-0-M-054","L714","B6","D0","M",NA,13.69250663,14.50657397,"L714_M_D0",0.109436069082795
"10743","714-B-0-M-055","L714","B6","D0","M",14.03889488,13.77914881,14.49004736,"L714_M_D0",0.0929094590827957
"10744","714-B-0-M-056","L714","B6","D0","M",13.98074784,13.58477797,14.42405665,"L714_M_D0",0.0269187490827962
"10745","714-B-0-M-057","L714","B6","D0","M",13.90907285,13.64488949,14.39242046,"L714_M_D0",-0.0047174409172042
"10746","714-B-0-M-058","L714","B6","D0","M",14.09254818,13.7949759,14.58742913,"L714_M_D0",0.190291229082796
"10747","714-B-0-M-059","L714","B6","D0","M",14.08161781,13.65599073,14.47884201,"L714_M_D0",0.0817041090827948
"10748","714-B-0-M-060","L714","B6","D0","M",14.14509916,13.82516124,14.60773965,"L714_M_D0",0.210601749082795
"10749","714-B-0-M-061","L714","B6","D0","M",14.05727643,13.75213104,14.55055376,"L714_M_D0",0.153415859082795
"10750","714-B-1-F-079","L714","B6","D1","F",13.90744413,13.56819997,14.2720622,"L714_F_D1",-0.125075700917204
"10751","714-B-1-F-080","L714","B6","D1","F",13.91992282,13.52961539,14.21993801,"L714_F_D1",-0.177199890917205
"10752","714-B-1-F-081","L714","B6","D1","F",13.874351,13.50057772,14.10626605,"L714_F_D1",-0.290871850917204
"10753","714-B-1-F-082","L714","B6","D1","F",13.97553794,13.61253982,14.32544391,"L714_F_D1",-0.0716939909172039
"10754","714-B-1-F-083","L714","B6","D1","F",14.00876876,13.66960516,14.36713868,"L714_F_D1",-0.0299992209172044
"10755","714-B-1-F-084","L714","B6","D1","F",13.92150167,13.59922178,14.42155847,"L714_F_D1",0.0244205690827963
"10756","714-B-1-F-085","L714","B6","D1","F",13.68166986,13.45471015,14.17291473,"L714_F_D1",-0.224223170917204
"10757","714-B-1-F-086","L714","B6","D1","F",14.15621312,13.78166031,14.52824749,"L714_F_D1",0.131109589082796
"10758","714-B-1-F-087","L714","B6","D1","F",13.88067638,13.59982203,14.27309887,"L714_F_D1",-0.124039030917204
"10759","714-B-1-F-088","L714","B6","D1","F",13.9616331,13.56390219,14.30291972,"L714_F_D1",-0.0942181809172042
"10760","714-B-1-F-089","L714","B6","D1","F",13.84204635,13.64099734,14.33310507,"L714_F_D1",-0.0640328309172043
"10761","714-B-1-F-090","L714","B6","D1","F",13.82846627,13.5350777,14.29393061,"L714_F_D1",-0.103207290917204
"10762","714-B-1-M-073","L714","B6","D1","M",13.80907187,13.46855706,14.28591536,"L714_M_D1",-0.111222540917204
"10763","714-B-1-M-074","L714","B6","D1","M",13.83288278,13.51736334,14.26020327,"L714_M_D1",-0.136934630917205
"10764","714-B-1-M-075","L714","B6","D1","M",13.55472368,13.22582083,13.98696013,"L714_M_D1",-0.410177770917205
"10765","714-B-1-M-077","L714","B6","D1","M",13.80389263,13.37176659,14.17711099,"L714_M_D1",-0.220026910917205
"10766","714-B-1-M-078","L714","B6","D1","M",13.70050692,NA,14.20941001,"L714_M_D1",-0.187727890917205
"10767","716-A-0-F-017","L716","B4","D0","F",13.89370047,13.27118327,14.53899836,"L716_F_D0",0.0896655249945536
"10768","716-A-0-F-020","L716","B4","D0","F",14.24834891,13.8945096,14.86688729,"L716_F_D0",0.417554454994552
"10769","716-A-0-F-021","L716","B4","D0","F",14.1122978,13.72791689,14.60312077,"L716_F_D0",0.153787934994553
"10770","716-A-0-F-022","L716","B4","D0","F",14.15966464,13.78539272,14.68699814,"L716_F_D0",0.237665304994553
"10771","716-A-0-F-023","L716","B4","D0","F",14.06302667,13.81109609,14.51686194,"L716_F_D0",0.0675291049945529
"10772","716-A-0-F-024","L716","B4","D0","F",14.16668068,13.81910932,14.65522623,"L716_F_D0",0.205893394994553
"10773","716-A-0-F-031","L716","B4","D0","F",14.02183669,13.60587523,14.52885575,"L716_F_D0",0.0795229149945528
"10774","716-A-0-F-032","L716","B4","D0","F",14.03591837,13.66547782,14.59292389,"L716_F_D0",0.143591054994553
"10775","716-A-0-F-033","L716","B4","D0","F",14.08412983,13.74036164,14.47245334,"L716_F_D0",0.0231205049945523
"10776","716-A-0-F-034","L716","B4","D0","F",14.05958943,13.78797305,14.59832936,"L716_F_D0",0.148996524994552
"10777","716-A-0-F-037","L716","B4","D0","F",NA,13.68166987,14.53892124,"L716_F_D0",0.0895884049945533
"10778","716-A-0-F-038","L716","B4","D0","F",14.02510108,13.81777128,14.5872085,"L716_F_D0",0.137875664994552
"10779","716-A-0-F-045","L716","B4","D0","F",13.93407107,13.66142123,14.55854019,"L716_F_D0",0.109207354994553
"10780","716-A-0-F-046","L716","B4","D0","F",13.89989582,13.57969362,14.51795076,"L716_F_D0",0.0686179249945525
"10781","716-A-0-F-047","L716","B4","D0","F",13.92195039,13.6392483,14.53596882,"L716_F_D0",0.0866359849945536
"10782","716-A-0-F-050","L716","B4","D0","F",13.93710056,13.57979106,14.58030058,"L716_F_D0",0.130967744994552
"10783","716-A-0-F-052","L716","B4","D0","F",13.90906192,13.60459463,14.40955163,"L716_F_D0",-0.0397812050054479
"10784","716-A-0-M-018","L716","B4","D0","M",13.8462124,13.66447986,14.43182676,"L716_M_D0",-0.0175060750054473
"10785","716-A-0-M-019","L716","B4","D0","M",14.01750973,13.69826809,14.65329275,"L716_M_D0",0.203959914994553
"10786","716-A-0-M-026","L716","B4","D0","M",14.01282745,13.84712142,14.64750121,"L716_M_D0",0.198168374994553
"10787","716-A-0-M-028","L716","B4","D0","M",13.98723028,13.6834036,14.60973294,"L716_M_D0",0.160400104994553
"10788","716-A-0-M-029","L716","B4","D0","M",13.97635904,13.73771869,14.65869027,"L716_M_D0",0.209357434994552
"10789","716-A-0-M-035","L716","B4","D0","M",13.95954856,13.67904324,14.59642488,"L716_M_D0",0.147092044994554
"10790","716-A-0-M-039","L716","B4","D0","M",13.87605894,13.58947818,14.51187547,"L716_M_D0",0.0625426349945525
"10791","716-A-0-M-040","L716","B4","D0","M",13.78220566,13.6075332,14.53809362,"L716_M_D0",0.0887607849945525
"10792","716-A-0-M-041","L716","B4","D0","M",13.69630362,13.403183,14.45147637,"L716_M_D0",0.00214353499455277
"10793","716-A-0-M-043","L716","B4","D0","M",13.77422168,13.57793786,14.44052468,"L716_M_D0",-0.00880815500544786
"10794","716-A-0-M-044","L716","B4","D0","M",13.7692246,13.73851242,14.52698086,"L716_M_D0",0.0776480249945529
"10795","716-A-0-M-048","L716","B4","D0","M",13.9172419,13.70718543,14.58692788,"L716_M_D0",0.137595044994552
"10796","716-A-0-M-049","L716","B4","D0","M",13.91343731,13.6374682,14.61087205,"L716_M_D0",0.161539214994552
"10797","716-A-0-M-051","L716","B4","D0","M",13.84574389,13.63694804,14.45452849,"L716_M_D0",0.00519565499455232
"10798","716-A-1-F-001","L716","B4","D1","F",14.04057546,13.67937703,14.42241899,"L716_F_D1",-0.0269138450054466
"10799","716-A-1-F-002","L716","B4","D1","F",13.84472658,13.69295705,14.29747345,"L716_F_D1",-0.151859385005447
"10800","716-A-1-F-009","L716","B4","D1","F",13.73670888,13.39694815,14.33568791,"L716_F_D1",-0.113644925005446
"10801","716-A-1-F-010","L716","B4","D1","F",13.6556217,13.44652417,14.27994623,"L716_F_D1",-0.169386605005447
"10802","716-A-1-F-013","L716","B4","D1","F",13.66120067,13.44758844,14.20332357,"L716_F_D1",-0.246009265005447
"10803","716-A-1-M-004","L716","B4","D1","M",13.81882705,13.46857586,14.40113774,"L716_M_D1",-0.0481950950054478
"10804","716-A-1-M-005","L716","B4","D1","M",13.74285739,13.66904917,14.20910606,"L716_M_D1",-0.240226775005447
"10805","716-A-1-M-007","L716","B4","D1","M",NA,13.43130561,14.26327651,"L716_M_D1",-0.186056325005446
"10806","716-A-1-M-008","L716","B4","D1","M",13.71971614,13.43538882,14.4049651,"L716_M_D1",-0.0443677350054471
"10807","716-A-1-M-012","L716","B4","D1","M",13.65971755,13.38824249,14.35562891,"L716_M_D1",-0.0937039250054471
"10808","716-A-1-M-014","L716","B4","D1","M",13.7835336,13.53635299,14.40567024,"L716_M_D1",-0.043662595005448
"10809","716-A-1-M-015","L716","B4","D1","M",13.74893434,13.57396115,14.3679903,"L716_M_D1",-0.0813425350054465
"10810","716-A-1-M-016","L716","B4","D1","M",13.76191841,13.29838382,14.37397774,"L716_M_D1",-0.0753550950054464
"10811","716-B-0-F-054","L716","B4","D0","F",14.10766063,13.75507765,14.57553686,"L716_F_D0",0.126204024994552
"10812","716-B-0-F-055","L716","B4","D0","F",14.16591106,13.81814282,14.71497653,"L716_F_D0",0.265643694994552
"10813","716-B-0-F-056","L716","B4","D0","F",14.17008229,13.88513257,14.56932997,"L716_F_D0",0.119997134994553
"10814","716-B-0-F-059","L716","B4","D0","F",14.16588147,13.83359852,14.6646556,"L716_F_D0",0.215322764994552
"10815","716-B-0-F-067","L716","B4","D0","F",14.10406875,13.69486202,14.60014449,"L716_F_D0",0.150811654994553
"10816","716-B-0-F-069","L716","B4","D0","F",14.36633986,13.96183489,14.8834738,"L716_F_D0",0.434140964994554
"10817","716-B-0-F-071","L716","B4","D0","F",14.31577299,13.94369365,14.82981962,"L716_F_D0",0.380486784994553
"10818","716-B-0-F-074","L716","B4","D0","F",14.28432536,13.82075767,14.77100144,"L716_F_D0",0.321668604994552
"10819","716-B-0-F-075","L716","B4","D0","F",14.0456194,13.69473944,14.57325655,"L716_F_D0",0.123923714994553
"10820","716-B-0-F-076","L716","B4","D0","F",13.86478156,13.6314269,14.55236492,"L716_F_D0",0.103032084994553
"10821","716-B-0-F-077","L716","B4","D0","F",13.91251566,13.64947981,14.40244094,"L716_F_D0",-0.0468918950054472
"10822","716-B-0-F-081","L716","B4","D0","F",13.91498116,13.61691757,14.43662211,"L716_F_D0",-0.0127107250054471
"10823","716-B-0-M-057","L716","B4","D0","M",13.95095537,13.72133363,14.62901963,"L716_M_D0",0.179686794994553
"10824","716-B-0-M-060","L716","B4","D0","M",13.89128664,13.61386137,14.47009787,"L716_M_D0",0.0207650349945528
"10825","716-B-0-M-061","L716","B4","D0","M",13.95635713,13.7717139,14.60114965,"L716_M_D0",0.151816814994553
"10826","716-B-0-M-063","L716","B4","D0","M",14.09243144,13.8498422,14.5931331,"L716_M_D0",0.143800264994552
"10827","716-B-0-M-064","L716","B4","D0","M",14.07655934,13.76508109,14.69148621,"L716_M_D0",0.242153374994554
"10828","716-B-0-M-065","L716","B4","D0","M",13.91445232,13.6766522,14.50234377,"L716_M_D0",0.0530109349945523
"10829","716-B-0-M-066","L716","B4","D0","M",13.96241821,13.7680986,14.56261542,"L716_M_D0",0.113282584994553
"10830","716-B-0-M-068","L716","B4","D0","M",13.98645008,13.82150158,14.59018351,"L716_M_D0",0.140850674994552
"10831","716-B-0-M-070","L716","B4","D0","M",14.12522439,13.84920119,14.75878676,"L716_M_D0",0.309453924994552
"10832","716-B-0-M-072","L716","B4","D0","M",14.07307872,13.86786139,14.72413526,"L716_M_D0",0.274802424994553
"10833","716-B-0-M-073","L716","B4","D0","M",14.08722711,13.82914398,14.72602967,"L716_M_D0",0.276696834994554
"10834","716-B-0-M-078","L716","B4","D0","M",13.85887556,13.59188577,14.32132917,"L716_M_D0",-0.128003665005447
"10835","716-B-0-M-079","L716","B4","D0","M",13.72269711,13.4517674,14.31824334,"L716_M_D0",-0.131089495005447
"10836","716-B-0-M-080","L716","B4","D0","M",13.77692492,13.55648805,14.37180501,"L716_M_D0",-0.077527825005448
"10837","716-B-0-M-082","L716","B4","D0","M",13.72959258,13.55238789,14.24255956,"L716_M_D0",-0.206773275005447
"10838","716-B-1-F-084","L716","B4","D1","F",13.62618469,13.34809752,14.21475138,"L716_F_D1",-0.234581455005448
"10839","716-B-1-F-086","L716","B4","D1","F",13.67089407,13.26590542,14.18293012,"L716_F_D1",-0.266402715005447
"10840","716-B-1-F-088","L716","B4","D1","F",13.62937482,13.37690992,14.31573562,"L716_F_D1",-0.133597215005447
"10841","716-B-1-F-089","L716","B4","D1","F",13.76421474,13.62573744,14.36446569,"L716_F_D1",-0.0848671450054478
"10842","716-B-1-F-090","L716","B4","D1","F",13.80184683,13.59503288,14.37194586,"L716_F_D1",-0.0773869750054469
"10843","716-B-1-F-091","L716","B4","D1","F",13.83834779,13.55720116,14.47116377,"L716_F_D1",0.0218309349945532
"10844","716-B-1-F-093","L716","B4","D1","F",13.84550325,13.59656308,14.42910359,"L716_F_D1",-0.0202292450054468
"10845","716-B-1-F-098","L716","B4","D1","F",13.74111379,13.29541514,14.27738602,"L716_F_D1",-0.171946815005447
"10846","716-B-1-F-100","L716","B4","D1","F",13.85556458,13.63287627,14.45946698,"L716_F_D1",0.010134144994553
"10847","716-B-1-F-101","L716","B4","D1","F",14.21240168,13.78819325,14.70730435,"L716_F_D1",0.257971514994552
"10848","716-B-1-F-104","L716","B4","D1","F",14.04902415,13.70086728,14.55481408,"L716_F_D1",0.105481244994553
"10849","716-B-1-F-107","L716","B4","D1","F",13.9379034,13.59513493,14.49940519,"L716_F_D1",0.050072354994552
"10850","716-B-1-F-112","L716","B4","D1","F",13.84479457,13.51589654,14.40085256,"L716_F_D1",-0.0484802750054466
"10851","716-B-1-F-113","L716","B4","D1","F",13.90496728,13.44281646,14.42810937,"L716_F_D1",-0.0212234650054476
"10852","716-B-1-M-085","L716","B4","D1","M",13.72767218,13.36235342,14.19779208,"L716_M_D1",-0.251540755005448
"10853","716-B-1-M-092","L716","B4","D1","M",13.70849567,13.53749395,14.40654697,"L716_M_D1",-0.0427858650054463
"10854","716-B-1-M-094","L716","B4","D1","M",13.5464745,13.36263787,14.20666205,"L716_M_D1",-0.242670785005447
"10855","716-B-1-M-097","L716","B4","D1","M",13.53455925,13.39074079,14.204049,"L716_M_D1",-0.245283835005448
"10856","716-B-1-M-102","L716","B4","D1","M",13.89490382,13.63904864,14.47768079,"L716_M_D1",0.0283479549945537
"10857","716-B-1-M-106","L716","B4","D1","M",13.88117282,13.54365392,14.49908422,"L716_M_D1",0.0497513849945531
"10858","716-B-1-M-108","L716","B4","D1","M",13.83437647,13.54873644,14.47099495,"L716_M_D1",0.0216621149945525
"10859","716-B-1-M-109","L716","B4","D1","M",13.82401132,13.51461534,14.41740805,"L716_M_D1",-0.0319247850054466
"10860","716-B-1-M-111","L716","B4","D1","M",13.87824871,13.61404563,14.48921188,"L716_M_D1",0.039879044994552
"10861","721-A-0-F-055","L721","B4","D0","F",14.14443798,13.64551255,14.52820242,"L721_F_D0",0.0788695849945523
"10862","721-A-0-F-085","L721","B4","D0","F",14.18043627,13.70514676,14.55189617,"L721_F_D0",0.102563334994552
"10863","721-A-0-F-086","L721","B4","D0","F",14.20930247,13.87281375,14.58862555,"L721_F_D0",0.139292714994553
"10864","721-A-0-F-087","L721","B4","D0","F",14.15622592,13.82841086,14.44273756,"L721_F_D0",-0.00659527500544778
"10865","721-A-0-F-090","L721","B4","D0","F",14.24272281,13.80988505,14.63435078,"L721_F_D0",0.185017944994553
"10866","721-A-0-F-092","L721","B4","D0","F",13.9521232,13.56207757,14.44549715,"L721_F_D0",-0.00383568500544763
"10867","721-A-0-F-094","L721","B4","D0","F",14.15358579,13.78388604,14.46247613,"L721_F_D0",0.0131432949945535
"10868","721-A-0-F-096","L721","B4","D0","F",14.19817844,13.84944897,14.49285945,"L721_F_D0",0.043526614994552
"10869","721-A-0-F-099","L721","B4","D0","F",14.23111608,13.87119609,14.61910497,"L721_F_D0",0.169772134994553
"10870","721-A-0-F-100","L721","B4","D0","F",14.10252916,13.75050178,14.50412343,"L721_F_D0",0.0547905949945527
"10871","721-A-0-F-103","L721","B4","D0","F",14.1827219,13.83599727,14.58297358,"L721_F_D0",0.133640744994554
"10872","721-A-0-F-104","L721","B4","D0","F",14.03682844,13.6349052,14.48055377,"L721_F_D0",0.031220934994553
"10873","721-A-0-F-105","L721","B4","D0","F",14.19805294,13.80723426,14.50566959,"L721_F_D0",0.0563367549945529
"10874","721-A-0-F-106","L721","B4","D0","F",14.05979623,13.76226442,14.44164797,"L721_F_D0",-0.00768486500544719
"10875","721-A-0-F-109","L721","B4","D0","F",14.16922613,13.71888875,14.56273553,"L721_F_D0",0.113402694994552
"10876","721-A-0-F-112","L721","B4","D0","F",14.25450457,13.80324382,14.61018147,"L721_F_D0",0.160848634994553
"10877","721-A-0-F-117","L721","B4","D0","F",14.22648977,13.90603464,14.61611026,"L721_F_D0",0.166777424994552
"10878","721-A-0-F-118","L721","B4","D0","F",14.11112062,13.76185132,14.4344898,"L721_F_D0",-0.0148430350054475
"10879","721-A-0-F-119","L721","B4","D0","F",14.23744202,13.7664495,14.57126278,"L721_F_D0",0.121929944994552
"10880","721-A-0-F-122","L721","B4","D0","F",14.15003876,13.81315137,14.54254845,"L721_F_D0",0.0932156149945528
"10881","721-A-0-F-123","L721","B4","D0","F",13.95983685,13.65931416,14.42146562,"L721_F_D0",-0.0278672150054479
"10882","721-A-0-F-124","L721","B4","D0","F",14.10119539,13.74014504,14.51795859,"L721_F_D0",0.068625754994552
"10883","721-A-0-M-088","L721","B4","D0","M",13.77139753,13.55586554,14.43806342,"L721_M_D0",-0.0112694150054465
"10884","721-A-0-M-089","L721","B4","D0","M",13.90902367,13.73805323,14.38643956,"L721_M_D0",-0.0628932750054477
"10885","721-A-0-M-091","L721","B4","D0","M",13.86416928,13.70423417,14.34419097,"L721_M_D0",-0.105141865005448
"10886","721-A-0-M-093","L721","B4","D0","M",13.80692874,13.61318543,14.32925128,"L721_M_D0",-0.120081555005448
"10887","721-A-0-M-097","L721","B4","D0","M",13.78938627,13.55957107,14.34494506,"L721_M_D0",-0.104387775005447
"10888","721-A-0-M-098","L721","B4","D0","M",13.94004674,13.77323754,14.45447827,"L721_M_D0",0.00514543499455199
"10889","721-A-0-M-102","L721","B4","D0","M",13.74595156,13.62349115,14.31512861,"L721_M_D0",-0.134204225005447
"10890","721-A-0-M-107","L721","B4","D0","M",13.77373144,13.63559462,14.35810184,"L721_M_D0",-0.0912309950054474
"10891","721-A-0-M-108","L721","B4","D0","M",13.89849141,13.75307198,14.41608411,"L721_M_D0",-0.0332487250054473
"10892","721-A-0-M-110","L721","B4","D0","M",13.82533118,NA,14.32640018,"L721_M_D0",-0.122932655005447
"10893","721-A-0-M-111","L721","B4","D0","M",13.91120612,13.66924692,14.36023052,"L721_M_D0",-0.0891023150054472
"10894","721-A-0-M-114","L721","B4","D0","M",13.78022778,13.60017287,14.26107791,"L721_M_D0",-0.188254925005448
"10895","721-A-0-M-116","L721","B4","D0","M",13.91268899,13.67496647,14.40177898,"L721_M_D0",-0.0475538550054476
"10896","721-A-0-M-120","L721","B4","D0","M",13.9290669,13.74814879,14.47927154,"L721_M_D0",0.029938704994552
"10897","721-A-0-M-121","L721","B4","D0","M",13.94076164,13.75580992,14.42605514,"L721_M_D0",-0.0232776950054464
"10898","721-A-1-F-032","L721","B4","D1","F",14.11942049,13.72756791,14.51060808,"L721_F_D1",0.0612752449945536
"10899","721-A-1-F-033","L721","B4","D1","F",14.01442207,13.63614752,14.41179545,"L721_F_D1",-0.0375373850054476
"10900","721-A-1-F-038","L721","B4","D1","F",13.84059431,13.5611845,14.33683088,"L721_F_D1",-0.112501955005446
"10901","721-A-1-F-039","L721","B4","D1","F",13.75582945,13.31215185,14.27174516,"L721_F_D1",-0.177587675005447
"10902","721-A-1-F-040","L721","B4","D1","F",13.84439146,13.57056729,14.36023841,"L721_F_D1",-0.0890944250054481
"10903","721-A-1-F-041","L721","B4","D1","F",14.07968472,13.68389238,14.45656398,"L721_F_D1",0.00723114499455312
"10904","721-A-1-F-043","L721","B4","D1","F",14.10235728,13.66439423,14.47845616,"L721_F_D1",0.0291233249945532
"10905","721-A-1-F-044","L721","B4","D1","F",13.87976435,13.62732036,14.35120247,"L721_F_D1",-0.0981303650054467
"10906","721-A-1-M-035","L721","B4","D1","M",13.52950415,NA,14.21133663,"L721_M_D1",-0.237996205005447
"10907","721-A-1-M-036","L721","B4","D1","M",13.78458537,13.51963366,14.30365124,"L721_M_D1",-0.145681595005447
"10908","721-A-1-M-037","L721","B4","D1","M",13.94685018,13.7162326,14.42399552,"L721_M_D1",-0.0253373150054471
"10909","721-A-1-M-042","L721","B4","D1","M",13.8866901,13.69653553,14.44940743,"L721_M_D1",7.45949945536355e-05
"10910","721-B-0-F-045","L721","B4","D0","F",14.29361256,13.90671884,14.54863571,"L721_F_D0",0.099302874994552
"10911","721-B-0-F-046","L721","B4","D0","F",14.24017681,13.78983789,14.5756354,"L721_F_D0",0.126302564994552
"10912","721-B-0-F-051","L721","B4","D0","F",14.14692646,13.76843014,14.4407922,"L721_F_D0",-0.00854063500544656
"10913","721-B-0-F-054","L721","B4","D0","F",13.9841937,13.59269324,14.33173883,"L721_F_D0",-0.117594005005446
"10914","721-B-0-F-057","L721","B4","D0","F",13.98627559,13.52791438,14.36069044,"L721_F_D0",-0.0886423950054464
"10915","721-B-0-F-061","L721","B4","D0","F",14.12021787,13.73011388,14.44191002,"L721_F_D0",-0.00742281500544729
"10916","721-B-0-F-063","L721","B4","D0","F",14.15421102,13.76045529,14.53477208,"L721_F_D0",0.0854392449945526
"10917","721-B-0-F-065","L721","B4","D0","F",14.12591306,13.63294661,14.47728013,"L721_F_D0",0.0279472949945533
"10918","721-B-0-F-066","L721","B4","D0","F",14.09406535,13.68962776,14.48352531,"L721_F_D0",0.034192474994552
"10919","721-B-0-F-070","L721","B4","D0","F",14.15735122,13.83194882,14.62411421,"L721_F_D0",0.174781374994553
"10920","721-B-0-F-071","L721","B4","D0","F",14.14722722,13.59158224,14.51543102,"L721_F_D0",0.0660981849945522
"10921","721-B-0-F-074","L721","B4","D0","F",14.15979789,13.77657685,14.5459075,"L721_F_D0",0.096574664994553
"10922","721-B-0-F-076","L721","B4","D0","F",14.19105377,13.70621695,14.55392349,"L721_F_D0",0.104590654994554
"10923","721-B-0-F-077","L721","B4","D0","F",14.17635968,13.74621338,14.50655691,"L721_F_D0",0.0572240749945533
"10924","721-B-0-F-078","L721","B4","D0","F",14.18114346,13.73111405,14.47356745,"L721_F_D0",0.0242346149945519
"10925","721-B-0-F-079","L721","B4","D0","F",14.19465975,13.79421195,14.38038592,"L721_F_D0",-0.068946915005447
"10926","721-B-0-F-081","L721","B4","D0","F",14.16702481,13.86323851,14.56305797,"L721_F_D0",0.113725134994552
"10927","721-B-0-F-082","L721","B4","D0","F",14.11038446,13.630799,14.50453712,"L721_F_D0",0.055204284994553
"10928","721-B-0-F-083","L721","B4","D0","F",13.90456851,NA,14.24171471,"L721_F_D0",-0.207618125005447
"10929","721-B-0-M-047","L721","B4","D0","M",13.77704142,13.59959167,14.30254957,"L721_M_D0",-0.146783265005447
"10930","721-B-0-M-050","L721","B4","D0","M",13.77810179,13.53608967,14.25243327,"L721_M_D0",-0.196899565005448
"10931","721-B-0-M-052","L721","B4","D0","M",13.82334876,13.51589654,14.21623047,"L721_M_D0",-0.233102365005448
"10932","721-B-0-M-053","L721","B4","D0","M",13.83183754,13.62678898,14.28081958,"L721_M_D0",-0.168513255005448
"10933","721-B-0-M-059","L721","B4","D0","M",13.92791918,13.69187996,14.36194676,"L721_M_D0",-0.0873860750054468
"10934","721-B-0-M-060","L721","B4","D0","M",13.8807326,13.59367358,14.36920518,"L721_M_D0",-0.0801276550054474
"10935","721-B-0-M-062","L721","B4","D0","M",13.87832572,13.63798998,14.2542481,"L721_M_D0",-0.195084735005447
"10936","721-B-0-M-064","L721","B4","D0","M",13.9414919,13.72040826,14.38566801,"L721_M_D0",-0.0636648250054473
"10937","721-B-0-M-067","L721","B4","D0","M",13.84742484,13.60942903,14.32511677,"L721_M_D0",-0.124216065005448
"10938","721-B-0-M-068","L721","B4","D0","M",13.7182194,13.50198468,14.1266803,"L721_M_D0",-0.322652535005447
"10939","721-B-0-M-069","L721","B4","D0","M",13.81241317,13.50806615,14.24699549,"L721_M_D0",-0.202337345005447
"10940","721-B-0-M-073","L721","B4","D0","M",13.99220297,13.72921679,14.45158843,"L721_M_D0",0.00225559499455207
"10941","721-B-0-M-075","L721","B4","D0","M",13.93318159,13.75629286,14.44519071,"L721_M_D0",-0.00414212500544687
"10942","721-B-1-F-010","L721","B4","D1","F",14.04784534,13.6912284,14.4067517,"L721_F_D1",-0.042581135005448
"10943","721-B-1-F-011","L721","B4","D1","F",14.01225839,13.44608108,14.34695986,"L721_F_D1",-0.102372975005447
"10944","721-B-1-F-014","L721","B4","D1","F",13.78446798,13.39046426,14.0964417,"L721_F_D1",-0.352891135005447
"10945","721-B-1-F-018","L721","B4","D1","F",14.08046173,13.67427074,14.44292298,"L721_F_D1",-0.00640985500544667
"10946","721-B-1-F-019","L721","B4","D1","F",13.77368258,13.47354266,14.21525635,"L721_F_D1",-0.234076485005447
"10947","721-B-1-F-020","L721","B4","D1","F",14.00605158,13.54916033,14.41109014,"L721_F_D1",-0.0382426950054465
"10948","721-B-1-F-021","L721","B4","D1","F",14.08842665,13.68936385,14.38274576,"L721_F_D1",-0.0665870750054466
"10949","721-B-1-F-024","L721","B4","D1","F",13.99652292,13.61629901,14.31891982,"L721_F_D1",-0.130413015005448
"10950","721-B-1-F-025","L721","B4","D1","F",14.1514305,NA,14.43350128,"L721_F_D1",-0.0158315550054474
"10951","721-B-1-F-027","L721","B4","D1","F",13.96329157,13.6152751,14.33905166,"L721_F_D1",-0.110281175005446
"10952","721-B-1-F-028","L721","B4","D1","F",13.72316531,13.40519305,14.17609324,"L721_F_D1",-0.273239595005447
"10953","721-B-1-M-008","L721","B4","D1","M",13.72397262,13.31942587,14.27807545,"L721_M_D1",-0.171257385005448
"10954","721-B-1-M-009","L721","B4","D1","M",13.7480575,13.33938777,14.19689804,"L721_M_D1",-0.252434795005447
"10955","721-B-1-M-012","L721","B4","D1","M",13.57615785,13.43712756,14.15356542,"L721_M_D1",-0.295767415005448
"10956","721-B-1-M-013","L721","B4","D1","M",13.57962581,13.33258083,13.94870446,"L721_M_D1",-0.500628375005447
